"ID","cellCount","naCells","yr2008","yr2009","yr2010","yr2011","yr2012","ROTATION","ROTATION_CODE"
43107062,743,0,"Pa","Pa","Pa","Al","Pa","Pasture/Hay/Grassland",7
43107063,747,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
43107064,724,0,"Co","So","Co","So","Co","Cash Grain",1
43107071,718,0,"Pa","Pa","Pa","Al","Al","Pasture/Hay/Grassland",7
43107072,754,0,"Pa","Al","Pa","Al","Al","Pasture/Hay/Grassland",7
43107073,756,0,"Pa","Pa","Pa","Al","Al","Pasture/Hay/Grassland",7
43107074,704,0,"Pa","Pa","Pa","Pa","Al","Pasture/Hay/Grassland",7
43107081,729,0,"Co","Co","Co","So","Co","Cash Grain",1
43107082,729,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
43107083,745,0,"Co","So","Co","So","Co","Cash Grain",1
43107084,729,0,"So","Pa","Co","Al","Al","Cash Grain",1
43107091,726,0,"Pa","Pa","Al","Al","Al","Pasture/Hay/Grassland",7
43107092,729,0,"Pa","Al","So","Al","So","Insufficient",5
43107093,729,0,"Pa","Pa","Al","Al","Al","Pasture/Hay/Grassland",7
43107094,723,0,"Pa","Pa","Al","Al","Al","Pasture/Hay/Grassland",7
43107101,729,0,"Pa","Pa","Al","So","Co","Cash Grain",1
43107102,729,0,"Pa","Pa","Al","Al","Al","Pasture/Hay/Grassland",7
43107103,729,0,"Pa","Pa","Al","Al","Co","Dairy Rotation",3
43107104,729,0,"Pa","Pa","Pa","Al","Co","Dairy Rotation",3
43107111,729,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
43107112,729,0,"So","Co","So","Al","Co","Cash Grain",1
43107113,729,0,"Pa","Pa","Co","Al","Co","Dairy Rotation",3
43107114,729,0,"So","Co","Al","Co","So","Cash Grain",1
43107121,716,0,"Pa","Pa","Pa","Al","Al","Pasture/Hay/Grassland",7
43107122,719,0,"Pa","Pa","Pa","Al","Pa","Pasture/Hay/Grassland",7
43107123,729,0,"Pa","Pa","Pa","Co","Co","Dairy Rotation",3
43107124,715,0,"Pa","Pa","Pa","Al","Al","Pasture/Hay/Grassland",7
43107131,724,0,"Pa","Pa","Al","Co","Co","Dairy Rotation",3
43107132,729,0,"Co","Pa","Co","So","Co","Cash Grain",1
43107133,733,0,"Pa","Al","Pa","Pa","Pa","Pasture/Hay/Grassland",7
43107134,728,0,"Pa","Pa","Pa","Al","Co","Dairy Rotation",3
43107141,729,0,"Co","So","Al","Co","So","Cash Grain",1
43107142,729,0,"Pa","Pa","Pa","Al","Pa","Pasture/Hay/Grassland",7
43107143,729,0,"Pa","Pa","Pa","Al","Pa","Pasture/Hay/Grassland",7
43107144,714,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
43107151,729,0,"Pa","Pa","Pa","Al","Pa","Pasture/Hay/Grassland",7
43107152,729,0,"Pa","Pa","Pa","Al","Al","Pasture/Hay/Grassland",7
43107153,729,0,"Pa","Co","So","Al","Co","Cash Grain",1
43107154,729,0,"Pa","Pa","So","Al","Co","Cash Grain",1
43107161,729,0,"Pa","Pa","Al","Al","Al","Pasture/Hay/Grassland",7
43107162,708,0,"Pa","Pa","Al","Al","Al","Pasture/Hay/Grassland",7
43107163,723,0,"Co","Pa","Co","So","Co","Cash Grain",1
43107164,729,0,"Pa","Pa","Pa","Al","Al","Pasture/Hay/Grassland",7
43107171,729,0,"Pa","Pa","Pa","Al","Pa","Pasture/Hay/Grassland",7
43107172,732,0,"Pa","Pa","Pa","Pa","Co","Dairy Rotation",3
43107173,729,0,"Co","So","Al","Co","Pa","Cash Grain",1
43107174,711,0,"So","Co","So","Co","So","Cash Grain",1
43107181,724,0,"Pa","Co","Pa","Pa","Pa","Dairy Rotation",3
43107182,743,0,"Co","Co","So","So","Co","Cash Grain",1
43107183,746,0,"Co","Pa","Al","Al","Co","Dairy Rotation",3
43107184,724,0,"Co","Pa","Al","Al","Al","Dairy Rotation",3
43107191,725,0,"Co","Co","Co","Co","Co","Continuous Corn",2
43107192,761,0,"Co","Co","So","So","Co","Cash Grain",1
43107193,756,0,"Pa","Pa","Al","Al","Al","Pasture/Hay/Grassland",7
43107194,719,0,"Co","Co","Co","Co","Co","Continuous Corn",2
43107201,720,0,"Pa","Pa","Al","Al","Pa","Pasture/Hay/Grassland",7
43107202,695,0,"Pa","Pa","Pa","Al","Pa","Pasture/Hay/Grassland",7
43107203,712,0,"Pa","Pa","Pa","Al","Pa","Pasture/Hay/Grassland",7
43107204,704,0,"Pa","Al","Pa","Al","Al","Pasture/Hay/Grassland",7
43107211,729,0,"Pa","Pa","Corn;Soybeans","Co","Pa","Dairy Rotation",3
43107212,729,0,"Pa","Pa","Al","Al","Pa","Pasture/Hay/Grassland",7
43107213,729,0,"Pa","Pa","Al","Al","Pa","Pasture/Hay/Grassland",7
43107214,729,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
43107221,729,0,"Pa","Pa","Pa","Al","Pa","Pasture/Hay/Grassland",7
43107222,729,0,"Pa","Pa","Pa","Al","Pa","Pasture/Hay/Grassland",7
43107223,729,0,"Co","Co","So","Al","Co","Cash Grain",1
43107224,729,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
43107231,697,0,"Pa","Pa","Pa","Al","Al","Pasture/Hay/Grassland",7
43107232,729,0,"Pa","Pa","Pa","Al","Pa","Pasture/Hay/Grassland",7
43107233,729,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
43107234,702,0,"Pa","Pa","Al","Al","Co","Dairy Rotation",3
43107241,729,0,"Pa","Pa","Al","Al","Al","Pasture/Hay/Grassland",7
43107242,719,0,"Pa","Pa","Pa","Al","Al","Pasture/Hay/Grassland",7
43107243,729,0,"Pa","Pa","Pa","Al","Al","Pasture/Hay/Grassland",7
43107244,729,0,"Pa","Pa","Al","Al","Al","Pasture/Hay/Grassland",7
43107251,729,0,"Pa","Pa","Al","Al","Al","Pasture/Hay/Grassland",7
43107252,729,0,"Pa","Al","Al","Al","Al","Pasture/Hay/Grassland",7
43107253,729,0,"So","Al","Al","Al","Al","Insufficient",5
43107254,712,0,"Pa","Pa","Al","So","Al","Insufficient",5
43107261,702,0,"Pa","Pa","Al","Al","Al","Pasture/Hay/Grassland",7
43107262,729,0,"Pa","Pa","Pa","Al","Pa","Pasture/Hay/Grassland",7
43107263,729,0,"So","So","Al","So","Al","Insufficient",5
43107264,702,0,"Pa","Pa","Pa","So","Co","Cash Grain",1
43107271,729,0,"Pa","Pa","Pa","Al","Al","Pasture/Hay/Grassland",7
43107272,729,0,"Pa","Pa","Al","Al","Al","Pasture/Hay/Grassland",7
43107273,729,0,"Pa","Pa","So","So","Co","Cash Grain",1
43107274,729,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
43107281,729,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
43107282,729,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
43107283,729,0,"Pa","Pa","Pa","Al","Al","Pasture/Hay/Grassland",7
43107284,729,0,"Al","Pa","Pa","Al","","Pasture/Hay/Grassland",7
43107291,702,0,"Co","Al","Co","Co","So","Cash Grain",1
43107292,729,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
43107293,729,0,"Co","So","Al","Co","Co","Cash Grain",1
43107294,702,0,"Co","Al","Db","Al","Al","Insufficient",5
43107301,712,0,"Pa","Al","Al","Co","Al","Dairy Rotation",3
43107302,739,0,"Pa","Al","Al","Co","Al","Dairy Rotation",3
43107303,745,0,"Co","Pa","Al","Co","Co","Dairy Rotation",3
43107304,729,0,"Co","Co","Al","Al","Co","Dairy Rotation",3
43107311,729,0,"Co","Co","Al","Al","Al","Dairy Rotation",3
43107312,756,0,"Pa","Pa","Pa","Al","Al","Pasture/Hay/Grassland",7
43107313,795,0,"Co","Al","Al","Al","Co","Dairy Rotation",3
43107314,729,0,"Pa","Al","Co","Co","Co","Dairy Rotation",3
43107321,702,0,"Co","Co","Al","Al","Al","Dairy Rotation",3
43107322,729,0,"Corn;Pasture","Co","Co","Co","Co","Continuous Corn",2
43107323,729,0,"Co","Pa","Ot","Co","Co","Dairy Rotation",3
43107324,702,0,"Corn;Pasture","Pa","Al","Al","Al","Pasture/Hay/Grassland",7
43107331,729,0,"Pa","","Al","Co","So","Cash Grain",1
43107332,729,0,"Pa","Pa","Al","Al","Co","Dairy Rotation",3
43107333,729,0,"Co","Pa","Pa","Al","Co","Dairy Rotation",3
43107334,734,0,"","","","","","No Agriculture",6
43107341,729,0,"Pa","Pa","Al","Al","Co","Dairy Rotation",3
43107342,729,0,"Co","Al","Al","Al","Al","Dairy Rotation",3
43107343,724,0,"Pa","Al","Al","Al","Al","Pasture/Hay/Grassland",7
43107344,729,0,"Pa","Pa","Pa","Al","Co","Dairy Rotation",3
43107351,702,0,"Pa","Pa","Al","Co","So","Cash Grain",1
43107352,729,0,"Pa","Pa","Al","Co","Co","Dairy Rotation",3
43107353,729,0,"Al","Al","So","Al","Corn;Alfalfa","Insufficient",5
43107354,691,0,"Pa","Co","Co","So","Co","Cash Grain",1
43107361,719,0,"Co","Al","Al","So","Al","Cash Grain",1
43107362,708,0,"Pa","Pa","Al","Al","Al","Pasture/Hay/Grassland",7
43107363,723,0,"Al","Al","Co","So","Co","Cash Grain",1
43107364,729,0,"","","Pa","Pa","Pa","Pasture/Hay/Grassland",7
43108011,729,0,"","","Pa","","","Insufficient",5
43108012,729,0,"Al","Al","","","","Pasture/Hay/Grassland",7
43108013,715,0,"Al","Pa","Al","Al","Al","Pasture/Hay/Grassland",7
43108014,709,0,"Pa","Pa","Al","Al","Al","Pasture/Hay/Grassland",7
43108021,707,0,"","","","","","No Agriculture",6
43108022,724,0,"Pa","Pa","Pa","Al","Al","Pasture/Hay/Grassland",7
43108023,709,0,"Pa","Al","Al","Co","Co","Dairy Rotation",3
43108024,723,0,"Co","Pa","Al","Al","Al","Dairy Rotation",3
43108031,729,0,"","","So","","","Insufficient",5
43108032,725,0,"Pa","Pa","","","","Pasture/Hay/Grassland",7
43108033,728,0,"","","Al","","","Insufficient",5
43108034,717,0,"","","","Pa","","Insufficient",5
43108041,729,0,"Pa","Pa","Pa","Pa","","Pasture/Hay/Grassland",7
43108042,734,0,"Pa","Pa","Pa","Pa","Al","Pasture/Hay/Grassland",7
43108043,724,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
43108044,729,0,"","","Al","","Co","Dairy Rotation",3
43108051,746,0,"Al","Pa","Al","Al","Al","Pasture/Hay/Grassland",7
43108052,750,0,"Al","Al","Al","Co","Co","Dairy Rotation",3
43108053,721,0,"Pa","","Pa","Pa","Pa","Pasture/Hay/Grassland",7
43108054,702,0,"Pa","","Pa","Pa","Pa","Pasture/Hay/Grassland",7
43108061,749,0,"Al","Al","Al","Al","Al","Pasture/Hay/Grassland",7
43108062,730,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
43108063,760,0,"Pa","Pa","Co","So","Co","Cash Grain",1
43108064,700,0,"Pa","Al","Al","Al","Al","Pasture/Hay/Grassland",7
43108071,722,0,"Pa","Pa","Pa","Al","Pa","Pasture/Hay/Grassland",7
43108072,756,0,"So","Co","So","Co","So","Cash Grain",1
43108073,734,0,"Pa","Pa","Pa","Al","Co","Dairy Rotation",3
43108074,729,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
43108081,729,0,"Pa","Pa","Pa","Al","Al","Pasture/Hay/Grassland",7
43108082,683,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
43108083,702,0,"Pa","Pa","So","Pa","Pa","Insufficient",5
43108084,729,0,"Pa","Pa","Pa","Al","Pa","Pasture/Hay/Grassland",7
43108091,729,0,"","","","","","No Agriculture",6
43108092,729,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
43108093,729,0,"Pa","Al","Pa","Pa","Pa","Pasture/Hay/Grassland",7
43108094,729,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
43108101,705,0,"Pa","","Pa","Pa","Pa","Pasture/Hay/Grassland",7
43108102,729,0,"","","","","","No Agriculture",6
43108103,729,0,"Pa","Pa","Al","Al","Al","Pasture/Hay/Grassland",7
43108104,702,0,"Pa","Pa","Pa","Al","Pa","Pasture/Hay/Grassland",7
43108111,702,0,"Co","Pa","Al","Al","Al","Dairy Rotation",3
43108112,689,0,"Pa","Pa","Al","Co","Al","Dairy Rotation",3
43108113,717,0,"Pa","Pa","Pa","Co","So","Cash Grain",1
43108114,721,0,"Pa","Pa","Al","Al","Al","Pasture/Hay/Grassland",7
43108121,690,0,"Al","So","So","Al","Al","Insufficient",5
43108122,702,0,"Pa","Pa","Pa","Al","Pa","Pasture/Hay/Grassland",7
43108123,729,0,"So","Co","Co","So","Co","Cash Grain",1
43108124,729,0,"Co","Pa","Pa","Al","Co","Dairy Rotation",3
43108131,728,0,"Pa","Pa","Pa","Al","Al","Pasture/Hay/Grassland",7
43108132,729,0,"Co","Pa","Co","Al","Al","Dairy Rotation",3
43108133,725,0,"","Pa","Co","So","","Cash Grain",1
43108134,730,0,"","","","","","No Agriculture",6
43108141,737,0,"Pa","Pa","Pa","Al","Al","Pasture/Hay/Grassland",7
43108142,709,0,"So","Co","Al","So","Co","Cash Grain",1
43108143,702,0,"Al","Pa","Al","Al","Al","Pasture/Hay/Grassland",7
43108144,718,0,"","","Pa","","","Insufficient",5
43108151,724,0,"Pa","Pa","Pa","Al","Al","Pasture/Hay/Grassland",7
43108152,712,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
43108153,733,0,"","Co","So","Co","So","Cash Grain",1
43108154,752,0,"Pa","Pa","Pa","Co","Pa","Dairy Rotation",3
43108161,692,0,"Pa","Pa","Pa","Al","Al","Pasture/Hay/Grassland",7
43108162,702,0,"Pa","Pa","Al","Al","Al","Pasture/Hay/Grassland",7
43108163,705,0,"Pa","Pa","Pa","Al","Al","Pasture/Hay/Grassland",7
43108164,726,0,"Co","Co","Co","Co","Al","Dairy Rotation",3
43108171,719,0,"Pa","Pa","Pa","Al","Al","Pasture/Hay/Grassland",7
43108172,702,0,"Co","So","Co","So","Co","Cash Grain",1
43108173,701,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
43108174,712,0,"Pa","Pa","Al","Al","Al","Pasture/Hay/Grassland",7
43108181,729,0,"So","Co","So","Co","So","Cash Grain",1
43108182,757,0,"Co","Co","Co","Al","Al","Dairy Rotation",3
43108183,781,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
43108184,727,0,"Pa","Pa","Pa","Al","Pa","Pasture/Hay/Grassland",7
43108191,704,0,"Pa","Pa","Al","Al","Al","Pasture/Hay/Grassland",7
43108192,783,0,"Pa","Pa","Pa","Al","Al","Pasture/Hay/Grassland",7
43108193,783,0,"Pa","Pa","Pa","Al","Al","Pasture/Hay/Grassland",7
43108194,729,0,"Pa","Pa","Pa","Al","Pa","Pasture/Hay/Grassland",7
43108201,729,0,"So","Co","Al","Al","Al","Cash Grain",1
43108202,677,0,"Pa","Pa","Al","Al","Al","Pasture/Hay/Grassland",7
43108203,702,0,"Pa","Pa","Al","Al","Al","Pasture/Hay/Grassland",7
43108204,729,0,"Pa","Pa","Al","Al","Al","Pasture/Hay/Grassland",7
43108211,729,0,"","","","","","No Agriculture",6
43108212,702,0,"Pa","Pa","Al","Co","Al","Dairy Rotation",3
43108213,721,0,"Pa","Pa","","","","Pasture/Hay/Grassland",7
43108214,710,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
43108221,751,0,"Pa","Pa","Pa","Al","Pa","Pasture/Hay/Grassland",7
43108222,729,0,"Pa","Pa","","","","Pasture/Hay/Grassland",7
43108223,729,0,"Pa","Pa","Pa","Al","Co","Dairy Rotation",3
43108224,729,0,"Pa","Pa","Pa","Al","Pa","Pasture/Hay/Grassland",7
43108231,711,0,"Co","So","Al","So","Co","Cash Grain",1
43108232,707,0,"Pa","So","Co","Al","Co","Cash Grain",1
43108233,719,0,"Co","So","Al","So","Al","Cash Grain",1
43108234,699,0,"","","","","","No Agriculture",6
43108241,727,0,"","","","Pa","","Insufficient",5
43108242,727,0,"","Pa","Pa","","Co","Dairy Rotation",3
43108243,736,0,"","Pa","Pa","Ot","Pa","Pasture/Hay/Grassland",7
43108244,734,0,"Pa","Pa","Pa","Al","Co","Dairy Rotation",3
43108251,720,0,"Pa","Pa","Pa","Al","Co","Dairy Rotation",3
43108252,739,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
43108253,729,0,"Pa","Pa","Pa","Al","Pa","Pasture/Hay/Grassland",7
43108254,721,0,"","Al","Pa","Al","Pa","Pasture/Hay/Grassland",7
43108261,716,0,"Pa","","Pa","Ot","Pa","Pasture/Hay/Grassland",7
43108262,712,0,"So","Al","Al","So","Al","Insufficient",5
43108263,729,0,"Co","Co","Co","So","Co","Cash Grain",1
43108264,729,0,"Pa","Pa","Al","Al","Pa","Pasture/Hay/Grassland",7
43108271,719,0,"Pa","Pa","Pa","Al","Al","Pasture/Hay/Grassland",7
43108272,729,0,"So","Co","Al","So","Co","Cash Grain",1
43108273,685,0,"So","Co","Al","So","Co","Cash Grain",1
43108274,709,0,"Pa","Pa","Pa","So","Co","Cash Grain",1
43108281,702,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
43108282,729,0,"Co","So","Al","So","Co","Cash Grain",1
43108283,702,0,"Pa","Pa","Al","Al","Al","Pasture/Hay/Grassland",7
43108284,696,0,"Co","Co","Pa","Al","Co","Dairy Rotation",3
43108291,729,0,"Pa","Pa","Al","Co","Co","Dairy Rotation",3
43108292,702,0,"Al","Pa","Co","Co","Al","Dairy Rotation",3
43108293,676,0,"Pa","Pa","Al","Pa","Al","Pasture/Hay/Grassland",7
43108294,702,0,"Co","Pa","So","So","Co","Cash Grain",1
43108301,729,0,"Pa","Pa","Pa","Co","Co","Dairy Rotation",3
43108302,783,0,"Al","Al","Co","Co","Co","Dairy Rotation",3
43108303,754,0,"Co","Pa","Al","Soybeans;Alfalfa","Co","Dairy Rotation",3
43108304,702,0,"Al","Al","Al","Al","Co","Dairy Rotation",3
43108311,729,0,"Pa","Pa","Al","Al","Al","Pasture/Hay/Grassland",7
43108312,783,0,"Pa","Co","So","Al","Co","Cash Grain",1
43108313,783,0,"So","So","Al","Al","Al","Insufficient",5
43108314,729,0,"Pa","Pa","Al","Al","Al","Pasture/Hay/Grassland",7
43108321,712,0,"Pa","Pa","Al","Al","Al","Pasture/Hay/Grassland",7
43108322,719,0,"Pa","Pa","Al","Al","Al","Pasture/Hay/Grassland",7
43108323,729,0,"Pa","Pa","Pa","Al","Al","Pasture/Hay/Grassland",7
43108324,708,0,"Pa","Pa","Pa","Al","Pa","Pasture/Hay/Grassland",7
43108331,729,0,"","","","Al","Co","Dairy Rotation",3
43108332,729,0,"Pa","Pa","Pa","Al","Al","Pasture/Hay/Grassland",7
43108333,723,0,"Pa","Pa","Al","Al","Al","Pasture/Hay/Grassland",7
43108334,729,0,"Pa","Al","Al","Al","Al","Pasture/Hay/Grassland",7
43108341,724,0,"Pa","Pa","Pa","Al","Pa","Pasture/Hay/Grassland",7
43108342,729,0,"Pa","Pa","Pa","Al","Al","Pasture/Hay/Grassland",7
43108343,729,0,"So","Co","So","Co","So","Cash Grain",1
43108344,729,0,"So","Co","So","Co","So","Cash Grain",1
43108351,727,0,"","Pa","","","","Insufficient",5
43108352,709,0,"Pa","Pa","Pa","Al","Al","Pasture/Hay/Grassland",7
43108353,729,0,"Co","Al","Co","Al","Co","Dairy Rotation",3
43108354,702,0,"","Co","Pa","","Al","Dairy Rotation",3
43108361,721,0,"Pa","Pa","Pa","So","Co","Cash Grain",1
43108362,729,0,"","","","","","No Agriculture",6
43108363,729,0,"Pa","Pa","Pa","Al","Pa","Pasture/Hay/Grassland",7
43108364,729,0,"Pa","Pa","Pa","Al","Pa","Pasture/Hay/Grassland",7
43109011,748,0,"Pa","Pa","Pa","Al","Pa","Pasture/Hay/Grassland",7
43109012,750,0,"","","","","","No Agriculture",6
43109013,728,0,"","Pa","Pa","","","Pasture/Hay/Grassland",7
43109014,715,0,"Pa","Al","Al","Co","Co","Dairy Rotation",3
43109021,722,0,"","","","","","No Agriculture",6
43109022,692,0,"","","","","","No Agriculture",6
43109023,723,0,"","","","","","No Agriculture",6
43109024,723,0,"","","","","","No Agriculture",6
43109031,693,0,"","","","","","No Agriculture",6
43109032,738,0,"","","","","","No Agriculture",6
43109033,727,0,"","","","","","No Agriculture",6
43109034,724,0,"","","","","","No Agriculture",6
43109041,748,0,"","Pa","","","Pa","Pasture/Hay/Grassland",7
43109042,754,0,"","","","","","No Agriculture",6
43109043,744,0,"","","","Al","","Insufficient",5
43109044,714,0,"","","","","","No Agriculture",6
43109051,658,0,"","Pa","","","","Insufficient",5
43109052,667,0,"","Pa","Co","","","Dairy Rotation",3
43109053,710,0,"","","Pa","","","Insufficient",5
43109054,671,0,"","","","Al","Al","Pasture/Hay/Grassland",7
43109061,713,0,"","Pa","Co","Al","","Dairy Rotation",3
43109062,689,0,"","","","","","No Agriculture",6
43109063,697,0,"","","","","","No Agriculture",6
43109064,699,0,"","","","","Co","Insufficient",5
43109071,723,0,"","","","Co","Al","Dairy Rotation",3
43109072,701,0,"","","","","","No Agriculture",6
43109073,676,0,"","","","","","No Agriculture",6
43109074,728,0,"","Pa","","","Pa","Pasture/Hay/Grassland",7
43109081,701,0,"","Pa","","Al","Al","Pasture/Hay/Grassland",7
43109082,707,0,"","","","","","No Agriculture",6
43109083,700,0,"","","Pa","","Co","Dairy Rotation",3
43109084,711,0,"","","","","","No Agriculture",6
43109091,713,0,"","","","","","No Agriculture",6
43109092,722,0,"","","","","","No Agriculture",6
43109093,715,0,"","","","","","No Agriculture",6
43109094,719,0,"","","","","","No Agriculture",6
43109101,689,0,"","","","","","No Agriculture",6
43109102,689,0,"","","","","","No Agriculture",6
43109103,729,0,"","","","","","No Agriculture",6
43109104,672,0,"","","","","","No Agriculture",6
43109111,664,0,"","","","","","No Agriculture",6
43109112,659,0,"","","","","","No Agriculture",6
43109113,653,0,"","Pa","So","Pa","Pa","Insufficient",5
43109114,643,0,"","","Co","Pa","Pa","Dairy Rotation",3
43109121,725,0,"","","","","","No Agriculture",6
43109122,686,0,"","","","","","No Agriculture",6
43109123,689,0,"","Pa","","","","Insufficient",5
43109124,702,0,"","Pa","Co","So","","Cash Grain",1
43109131,709,0,"","Pa","Pa","","","Pasture/Hay/Grassland",7
43109132,707,0,"","","","","","No Agriculture",6
43109133,707,0,"","","","","","No Agriculture",6
43109134,692,0,"","","","","","No Agriculture",6
43109141,698,0,"","","","","","No Agriculture",6
43109142,704,0,"","","","","","No Agriculture",6
43109143,701,0,"","","","","","No Agriculture",6
43109144,693,0,"","","","","","No Agriculture",6
43109151,732,0,"","","","","","No Agriculture",6
43109152,732,0,"So","","","","Al","Insufficient",5
43109153,711,0,"","","","Al","Pa","Pasture/Hay/Grassland",7
43109154,743,0,"Pa","","Pa","Al","Al","Pasture/Hay/Grassland",7
43109161,708,0,"","","","","","No Agriculture",6
43109162,729,0,"","","","","Pa","Insufficient",5
43109163,713,0,"","Al","Co","","Co","Dairy Rotation",3
43109164,713,0,"","","","","","No Agriculture",6
43109171,697,0,"","Al","","","Pa","Pasture/Hay/Grassland",7
43109172,687,0,"So","Pa","So","Al","Pa","Insufficient",5
43109173,689,0,"So","Po","Co","Al","Al","Dairy, Potato Year",4
43109174,686,0,"Co","Pa","Pa","Ot","Pa","Dairy Rotation",3
43109181,702,0,"","So","Ot","","","Insufficient",5
43109182,674,0,"","","Pa","","","Insufficient",5
43109183,702,0,"","","","","","No Agriculture",6
43109184,699,0,"","","","","Pa","Insufficient",5
43109191,729,0,"","Pa","Al","Al","Al","Pasture/Hay/Grassland",7
43109192,684,0,"","","","","Pa","Insufficient",5
43109193,680,0,"Pa","Pa","Pa","Pa","Co","Dairy Rotation",3
43109194,720,0,"Pa","Po","Pa","Ot","Pa","Potato/Grain/Veggie Rotation",8
43109201,688,0,"Al","","","","","Insufficient",5
43109202,704,0,"Pa","Al","Al","Al","Al","Pasture/Hay/Grassland",7
43109203,729,0,"Pa","Al","Al","Al","Pa","Pasture/Hay/Grassland",7
43109204,712,0,"Pa","Pa","Pa","Al","Al","Pasture/Hay/Grassland",7
43109211,702,0,"","","","","","No Agriculture",6
43109212,728,0,"","Pa","","","","Insufficient",5
43109213,730,0,"","","","","","No Agriculture",6
43109214,729,0,"","","","","","No Agriculture",6
43109221,706,0,"","Pa","","Pa","","Pasture/Hay/Grassland",7
43109222,724,0,"","","","","","No Agriculture",6
43109223,727,0,"","","","","","No Agriculture",6
43109224,715,0,"","Pa","Pa","","","Pasture/Hay/Grassland",7
43109231,721,0,"","Al","","","","Insufficient",5
43109232,719,0,"","","","","","No Agriculture",6
43109233,728,0,"","","Pa","","Al","Pasture/Hay/Grassland",7
43109234,732,0,"","","","","","No Agriculture",6
43109241,708,0,"","Pa","","","","Insufficient",5
43109242,740,0,"","","","","","No Agriculture",6
43109243,740,0,"","So","","","Al","Insufficient",5
43109244,727,0,"","Pa","","Co","","Dairy Rotation",3
43109251,691,0,"Pa","","Pa","Al","","Pasture/Hay/Grassland",7
43109252,687,0,"Pa","","","Al","","Pasture/Hay/Grassland",7
43109253,676,0,"Pa","Pa","","","Pa","Pasture/Hay/Grassland",7
43109254,682,0,"","","","","","No Agriculture",6
43109261,688,0,"","","Pa","","","Insufficient",5
43109262,695,0,"","","","Pa","","Insufficient",5
43109263,690,0,"","","","","","No Agriculture",6
43109264,679,0,"","Pa","So","","Pa","Insufficient",5
43109271,702,0,"So","Pa","Pa","Ot","","Insufficient",5
43109272,660,0,"Al","Pa","Pa","Al","Pa","Pasture/Hay/Grassland",7
43109273,683,0,"Pa","Pa","","","Pa","Pasture/Hay/Grassland",7
43109274,692,0,"So","Pa","Co","Pa","Pa","Cash Grain",1
43109281,660,0,"","","","Pa","Pa","Pasture/Hay/Grassland",7
43109282,697,0,"Pa","","","","","Insufficient",5
43109283,679,0,"","Pa","","Pa","Pa","Pasture/Hay/Grassland",7
43109284,678,0,"","Pa","","","Pa","Pasture/Hay/Grassland",7
43109291,652,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
43109292,663,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
43109293,702,0,"Pa","Pa","Pa","Al","Pa","Pasture/Hay/Grassland",7
43109294,690,0,"Pa","Pa","","Ot","Pa","Pasture/Hay/Grassland",7
43109301,731,0,"Al","Pa","Pa","Al","Pa","Pasture/Hay/Grassland",7
43109302,716,0,"Co","Pa","Co","Ot","Al","Dairy Rotation",3
43109303,702,0,"","","Pa","","","Insufficient",5
43109304,709,0,"","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
43109311,724,0,"","","","","","No Agriculture",6
43109312,705,0,"Pa","Pa","Pa","Al","Al","Pasture/Hay/Grassland",7
43109313,755,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
43109314,696,0,"","Pa","Pa","","Pa","Pasture/Hay/Grassland",7
43109321,738,0,"","Pa","","","Pa","Pasture/Hay/Grassland",7
43109322,741,0,"","","","","","No Agriculture",6
43109323,713,0,"Pa","Pa","Pa","Al","Al","Pasture/Hay/Grassland",7
43109324,721,0,"","","","","","No Agriculture",6
